time,p1,p2,p3
1981-07-30,-51.90039,97.50928,-16.70459
1981-07-31,-19.256836,-30.438965,-11.34082
1981-08-01,17.09082,-97.46826,-6.4033203
1981-08-02,3.5175781,-50.958008,-6.3115234
1981-08-03,-20.23584,-40.65088,-12.768555
1981-08-04,42.169434,22.077148,-6.455078
1981-08-05,72.06592,40.71924,-3.565918
1981-08-06,37.925293,-89.16553,-6.7998047
1981-08-07,-35.030273,-204.71631,-12.016113
1981-08-08,-95.37256,-89.38965,-18.908691
1981-08-09,-60.22998,-71.84619,-10.914551
1981-08-10,-40.336426,-187.09668,6.664551
1981-08-11,-19.773438,-62.67285,17.080566
1981-08-12,33.05713,-57.405273,3.2382812
1981-08-13,43.012695,39.06836,-5.875
1981-08-14,33.01416,156.59619,-5.546875
1981-08-15,33.92578,158.30762,-1.3071289
1981-08-16,39.731445,39.632812,-0.52783203
1981-08-17,32.637207,138.91846,-3.8359375
1981-08-18,21.455078,159.11133,-3.1879883
1981-08-19,31.770508,88.76953,-1.2700195
1981-08-20,30.541016,155.56982,-6.862793
1981-08-21,31.828613,206.49805,-3.041504
1981-08-22,28.268555,193.5415,4.2075195
1981-08-23,6.239258,136.16455,0.12402344
1981-08-24,-92.87891,113.11719,-11.797852
1981-08-25,-135.94287,43.25,-14.54541
1981-08-26,-126.12549,-131.59961,-10.046387
1981-08-27,-142.81982,-69.578125,-7.8095703
1981-08-28,-29.96289,174.35596,-2.4082031
1981-08-29,12.534668,144.55176,2.4672852
1981-08-30,-25.87793,-7.2319336,-8.013184
1981-08-31,-30.898926,52.848145,-14.341797
1981-09-01,-32.211426,171.27393,-13.418945
1981-09-02,7.71875,228.9873,-14.14502
1981-09-03,31.00586,228.59619,-6.061035
1981-09-04,37.075195,179.84717,-10.583496
1981-09-05,56.35254,127.02637,-15.597656
1981-09-06,98.788574,18.89209,-13.564453
1981-09-07,85.35547,-103.76416,-8.268555
1981-09-08,61.225586,-57.98535,-8.013672
1981-09-09,43.833008,100.59277,-6.769043
1981-09-10,80.03027,157.20459,-4.2924805
1981-09-11,121.79053,138.79785,-7.311035
1981-09-12,127.95361,115.03613,-8.5703125
1981-09-13,111.990234,-50.007812,-9.669434
1981-09-14,85.0542,-199.52246,-6.6723633
1981-09-15,77.973145,-296.1001,-3.6879883
1981-09-16,74.583984,-221.47021,-5.1914062
1981-09-17,73.6416,-275.3872,0.3779297
1981-09-18,43.553223,-101.23389,0.9819336
1981-09-19,26.298828,-150.97314,1.890625
1981-09-20,-12.237793,-170.5708,-0.73828125
1981-09-21,12.601074,-60.85791,-1.2236328
1981-09-22,6.448242,-87.6167,-6.3305664
1981-09-23,27.780762,-9.517578,-2.8549805
1981-09-24,47.063477,7.205078,6.9023438
1981-09-25,50.680176,-84.08301,4.0756836
1981-09-26,14.842773,-102.58789,-2.3964844
1981-09-27,-104.79297,-80.46094,-3.038086
1981-09-28,-162.30664,-104.3833,-6.2021484
1981-09-29,-179.22119,-62.114746,-9.208496
1981-09-30,-167.57031,5.4902344,-11.833008
1981-10-01,-137.70312,5.569336,-11.60498
1981-10-02,-111.475586,-148.34863,-10.74707
1981-10-03,-45.901367,-36.828613,-17.0083
1981-10-04,51.20752,-53.841797,-15.169922
1981-10-05,33.710938,74.65039,-10.716309
1981-10-06,-36.001953,66.57422,-7.34375
1981-10-07,-23.04541,72.90039,-16.300293
1981-10-08,-14.386719,77.81055,-16.492188
1981-10-09,-196.0874,136.13965,-7.508789
1981-10-10,-157.3584,218.9878,-0.8857422
1981-10-11,15.10498,208.02344,-0.9169922
1981-10-12,6.114746,144.09473,-3.3583984
1981-10-13,-48.87256,81.13721,-4.715332
1981-10-14,-116.85596,-22.29004,-3.4492188
1981-10-15,-33.535645,-116.53125,-1.159668
1981-10-16,59.632812,-39.759277,1.2036133
1981-10-17,81.81445,-13.14502,-2.3828125
1981-10-18,43.726074,145.20361,-4.61084
1981-10-19,-72.74756,199.49463,1.3325195
1981-10-20,-102.31445,195.51367,1.9326172
1981-10-21,-164.29199,55.64453,-0.5361328
1981-10-22,-331.167,-110.805664,-5.5688477
1981-10-23,-168.0669,-83.177734,-6.3789062
1981-10-24,50.65381,40.080566,-11.879395
1981-10-25,144.33252,33.73633,-14.88623
1981-10-26,212.78955,-39.020996,-7.425293
1981-10-27,180.62842,-26.36621,2.4013672
1981-10-28,51.4917,-149.35107,8.203125
1981-10-29,20.905273,-142.0708,0.033203125
1981-10-30,59.34082,-45.570312,-4.201172
1981-10-31,87.381836,-72.07861,2.1826172
1981-11-01,112.03369,22.455078,5.0146484
1981-11-02,81.836914,13.556641,-3.722168
1981-11-03,-39.297363,17.286621,-8.649414
1981-11-04,1.6279297,-8.072266,-8.422852
1981-11-05,53.87793,12.641113,-5.051758
1981-11-06,-38.330566,74.23389,-3.0654297
1981-11-07,-68.28027,-27.175293,-6.116211
1981-11-08,-45.52588,-38.584473,-3.3935547
1981-11-09,0.032226562,63.887695,2.6689453
1981-11-10,3.7124023,36.731445,5.135742
1981-11-11,67.23584,58.536133,0.265625
1981-11-12,78.615234,55.66211,-8.219238
1981-11-13,33.259277,24.632324,-6.060547
1981-11-14,41.459473,-9.47998,-4.023926
1981-11-15,45.47754,10.584961,-7.9731445
1981-11-16,-40.890137,-79.114746,-9.473145
1981-11-17,6.0249023,2.711914,-8.71582
1981-11-18,-40.285156,-98.625,-9.275879
1981-11-19,-66.62256,-6.7470703,-10.007324
1981-11-20,-78.48779,13.902832,-8.707031
1981-11-21,17.49707,-170.64258,-2.0649414
1981-11-22,111.339355,-270.21484,-9.001465
1981-11-23,25.563477,-24.443848,-8.391113
1981-11-24,33.836914,92.09082,-6.370117
1981-11-25,45.300293,29.135254,-11.308105
1981-11-26,-111.99365,-20.504395,-9.322266
1981-11-27,-30.657715,-54.523438,-10.708496
1981-11-28,60.44043,-157.54736,-7.651367
1981-11-29,33.66797,-264.0205,-4.161133
1981-11-30,-73.311035,-40.192383,-12.921387
1981-12-01,-59.20166,19.077637,-17.021484
1981-12-02,49.404785,122.69922,-18.732422
1981-12-03,101.36279,136.73975,-14.118652
1981-12-04,7.996582,157.58838,-4.131836
1981-12-05,57.719727,144.06738,-3.1367188
1981-12-06,165.35352,67.384766,-7.1030273
1981-12-07,185.23047,-8.2890625,-11.591797
1981-12-08,174.59326,116.69922,-15.886719
1981-12-09,133.6831,160.79883,-7.7089844
1981-12-10,45.601074,93.74707,-3.6323242
1981-12-11,-30.721191,2.4780273,-3.7329102
1981-12-12,-130.53418,-103.91553,-1.0532227
1981-12-13,-55.716797,7.2817383,4.208496
1981-12-14,-41.260254,7.757324,1.4682617
1981-12-15,-32.2334,-32.211914,-1.9848633
1981-12-16,-97.96387,9.541016,-0.20263672
1981-12-17,-239.47803,57.797363,6.6259766
1981-12-18,-145.58105,0.0029296875,3.1762695
1981-12-19,-108.12158,-58.89453,2.0419922
1981-12-20,12.734863,-106.34863,1.1401367
1981-12-21,21.563965,6.63916,-0.7988281
1981-12-22,-151.01904,-12.522949,-6.6293945
1981-12-23,5.0688477,56.989746,-11.772461
1981-12-24,84.0625,30.462402,-7.0444336
1981-12-25,138.3584,-59.675293,4.5893555
1981-12-26,86.74756,46.527832,3.2250977
1981-12-27,92.12451,56.345215,-3.5097656
1981-12-28,54.677734,-0.30859375,-4.107422
1981-12-29,16.743164,-87.70459,-9.116699
1981-12-30,7.890625,-47.967773,-10.858398
1981-12-31,72.38281,-162.46484,-14.1640625
1982-01-01,159.41211,-219.49072,-9.633301
1982-01-02,150.39307,-35.050293,-6.861328
1982-01-03,50.824707,45.316406,-1.953125
1982-01-04,-21.549805,61.902344,0.09863281
1982-01-05,-106.47119,25.113281,3.3085938
1982-01-06,12.026855,-132.15137,-5.739746
1982-01-07,104.53125,-199.89355,-13.853027
1982-01-08,83.8501,-67.867676,-12.737305
1982-01-09,-60.729004,29.483398,-12.224121
1982-01-10,-176.40723,-42.068848,-10.839844
1982-01-11,-130.09082,-83.19385,-6.4365234
1982-01-12,-96.944824,-55.47705,1.6376953
1982-01-13,-50.061523,-63.486816,4.0112305
1982-01-14,15.137207,-214.08301,1.4853516
1982-01-15,202.96973,-258.06445,-3.4086914
1982-01-16,292.9751,-216.0664,-2.5976562
1982-01-17,271.5786,-79.56201,-11.828613
1982-01-18,159.97998,-34.083984,-13.37793
1982-01-19,-35.809082,-116.71533,-6.7177734
1982-01-20,134.28857,-266.5703,4.2021484
1982-01-21,-7.790039,-108.231445,7.0063477
1982-01-22,45.5708,47.825684,-5.1430664
1982-01-23,47.06201,-109.91943,-0.09667969
1982-01-24,158.95508,-110.1084,-7.42041
1982-01-25,83.88037,58.60742,-6.413086
1982-01-26,157.1167,160.61621,-0.24951172
1982-01-27,2.5839844,128.67236,1.109375
1982-01-28,18.473633,104.10449,1.9907227
1982-01-29,118.66406,88.575195,0.37597656
1982-01-30,66.72705,29.382812,-5.305176
1982-01-31,-169.38525,40.756836,-15.777832
1982-02-01,-167.07959,-27.493652,-17.682617
1982-02-02,-21.523438,-73.01221,-15.166016
1982-02-03,-119.59375,-32.581543,-25.634766
1982-02-04,-195.30469,-136.354,-24.104492
1982-02-05,-62.692383,-114.30127,-11.249512
1982-02-06,48.271973,92.149414,-1.6669922
1982-02-07,157.78369,72.529785,4.262207
1982-02-08,189.38281,-21.155762,6.6499023
1982-02-09,152.75244,-152.54785,1.5200195
1982-02-10,120.52783,-129.72705,0.2211914
1982-02-11,38.92578,-2.4995117,6.782715
1982-02-12,-66.73877,-77.86084,11.181152
1982-02-13,-126.96826,-146.54053,7.5771484
1982-02-14,-136.0498,-5.5507812,9.615234
1982-02-15,-84.63379,-76.68799,16.026855
1982-02-16,-112.67041,-179.18115,9.581055
1982-02-17,-143.48145,-95.492676,-10.35791
1982-02-18,-79.76367,-10.34082,-22.841309
1982-02-19,21.605957,64.75488,-17.69336
1982-02-20,-25.515137,70.96484,-12.92334
1982-02-21,-87.75879,48.55371,-12.928711
1982-02-22,54.144043,82.0249,-8.496582
1982-02-23,157.00732,81.92432,0.96777344
1982-02-24,143.01367,23.357422,4.5146484
1982-02-25,189.67041,3.3530273,-0.17871094
1982-02-26,244.96631,-4.105957,-0.6118164
1982-02-27,213.8081,-101.615234,4.9472656
1982-02-28,60.443848,55.739746,2.890625
1982-03-01,-89.87549,42.75586,9.882324
1982-03-02,0.5571289,-55.117676,12.719727
1982-03-03,172.27637,-69.63428,1.7363281
1982-03-04,157.52295,87.504395,2.3876953
1982-03-05,8.791016,139.38525,2.7524414
1982-03-06,94.06494,135.55371,0.11425781
1982-03-07,210.40283,70.72705,-8.924316
1982-03-08,229.89307,118.25,-6.8481445
1982-03-09,224.76514,53.398438,-0.4345703
1982-03-10,226.88184,-146.28857,-3.0361328
1982-03-11,184.3418,-71.77734,-15.9765625
1982-03-12,129.03027,-77.13086,-21.671387
1982-03-13,46.921875,29.298828,-13.018555
1982-03-14,131.04883,44.4834,-4.5
1982-03-15,-57.82959,14.098633,-4.283203
1982-03-16,-149.5835,-7.1904297,-10.367676
1982-03-17,8.725098,-45.2666,-19.064941
1982-03-18,-42.253418,-43.9292,-19.90625
1982-03-19,21.16748,-115.93848,-16.998047
1982-03-20,-50.77832,24.801758,-24.77295
1982-03-21,-84.51221,107.17285,-25.485352
1982-03-22,36.682617,97.99219,-21.827148
1982-03-23,178.31787,78.99121,-15.88623
1982-03-24,151.00342,60.927734,-15.452637
1982-03-25,168.57373,43.51367,-15.861816
1982-03-26,229.24121,-56.82959,-9.708008
1982-03-27,228.31396,-15.864746,-10.652832
1982-03-28,211.08496,-104.56641,-13.279785
1982-03-29,198.87256,-79.81641,-12.5703125
1982-03-30,176.28369,82.26953,-8.495117
1982-03-31,67.48193,55.348633,-3.463379
1982-04-01,-80.02246,69.793945,-0.45117188
1982-04-02,-20.421875,120.86182,-1.2324219
1982-04-03,17.947266,186.46045,2.4125977
1982-04-04,83.53516,179.15381,7.1484375
1982-04-05,120.01758,75.35498,1.9594727
1982-04-06,28.734375,-8.64502,-4.6918945
1982-04-07,51.519043,-29.26123,-7.588379
1982-04-08,124.07471,-68.65918,-7.7788086
1982-04-09,180.11084,3.1206055,-6.3339844
1982-04-10,179.77832,-41.28711,0.6933594
1982-04-11,177.5415,-73.09766,11.697266
1982-04-12,166.2456,9.456055,12.624023
1982-04-13,131.08301,-6.6679688,8.933105
1982-04-14,81.93359,-52.32422,-0.19921875
1982-04-15,42.640137,-75.760254,-10.663574
1982-04-16,-27.568848,-256.59717,-13.81543
1982-04-17,-92.382324,-129.14453,-4.6293945
1982-04-18,12.832031,66.28418,-4.654297
1982-04-19,116.06543,51.14746,-17.120605
1982-04-20,128.70703,6.5942383,-20.437988
1982-04-21,98.53369,109.02002,-16.944824
1982-04-22,131.88916,193.24512,-6.029297
1982-04-23,129.81055,182.5415,2.4951172
1982-04-24,96.12305,139.06494,1.3720703
1982-04-25,11.869629,38.17041,-0.9169922
1982-04-26,-2.5942383,-58.683594,2.9487305
1982-04-27,4.7509766,-43.02246,9.303711
1982-04-28,24.9917,-48.189453,13.808105
1982-04-29,89.37549,-22.442383,5.729004
1982-04-30,34.773926,56.12207,-1.7314453
1982-05-01,-248.07324,48.29004,-4.072754
1982-05-02,-164.10742,72.058105,-2.6323242
1982-05-03,-49.103516,25.080078,1.6367188
1982-05-04,-45.515625,79.62988,3.050293
1982-05-05,3.2407227,74.44678,-1.0556641
1982-05-06,15.016113,134.33691,1.1733398
1982-05-07,-142.82959,144.79346,-0.18652344
1982-05-08,-106.20068,48.40674,0.55029297
1982-05-09,-74.46826,-2.0292969,3.5795898
1982-05-10,-31.091309,-69.944336,-4.623535
1982-05-11,-12.241211,-95.78223,-13.6015625
1982-05-12,-37.98828,-84.279785,-18.177246
1982-05-13,-32.91504,-165.18164,-17.194824
1982-05-14,-32.06836,-80.35449,-14.986328
1982-05-15,79.68799,-52.620605,-15.669434
1982-05-16,100.206055,-70.643555,-13.848145
1982-05-17,72.387695,-11.433105,-20.695312
1982-05-18,77.51465,63.2334,-17.55127
1982-05-19,63.98828,-66.373535,-12.892578
1982-05-20,-9.331543,-233.60205,-5.239746
1982-05-21,-93.54053,-265.37695,-2.364746
1982-05-22,-123.63037,-55.04541,0.0087890625
1982-05-23,4.1743164,-103.29248,0.8540039
1982-05-24,-16.301758,-158.82227,2.2094727
1982-05-25,-149.1748,-49.839355,-5.9140625
1982-05-26,-37.79541,86.31787,-5.2250977
1982-05-27,18.433105,131.84375,2.8666992
1982-05-28,20.878906,-12.182617,7.7539062
1982-05-29,64.92236,-88.19385,5.3100586
1982-05-30,138.61768,88.785645,6.0429688
1982-05-31,144.02197,148.97656,-0.045410156
1982-06-01,117.598145,114.94238,-1.7729492
1982-06-02,102.47461,92.66943,-2.8564453
1982-06-03,85.84375,93.458496,-1.6113281
1982-06-04,87.875,-28.361328,0.72314453
1982-06-05,86.819336,-151.71191,3.317871
1982-06-06,112.16846,3.3256836,5.0703125
1982-06-07,102.76953,26.425781,5.0185547
1982-06-08,107.30762,92.45068,0.8154297
1982-06-09,102.21777,24.159668,-9.515137
1982-06-10,59.49463,-128.12598,-13.917969
1982-06-11,23.712402,-69.291504,-13.847168
1982-06-12,14.940918,2.0151367,-14.822754
1982-06-13,56.91504,-57.811523,-6.0356445
1982-06-14,99.11963,19.795898,-3.3652344
1982-06-15,102.85156,-124.28076,-6.8554688
1982-06-16,113.12744,-282.58252,-5.894043
1982-06-17,108.73242,-45.731934,-7.090332
1982-06-18,75.50049,147.90234,-0.9765625
1982-06-19,46.827637,134.8872,2.9316406
1982-06-20,14.492676,24.395508,-0.23339844
1982-06-21,14.01709,-190.2461,-4.0498047
1982-06-22,36.13965,-52.40576,-1.4882812
1982-06-23,68.66455,-74.77344,1.0297852
1982-06-24,60.179688,-54.5791,-3.7719727
1982-06-25,-21.03955,-104.197754,-6.5634766
1982-06-26,-101.37256,-60.631348,-6.447754
1982-06-27,-220.85938,55.469727,-2.2070312
1982-06-28,-171.38037,28.62207,-4.875
1982-06-29,-55.89746,-10.28125,-11.725098
1982-06-30,-26.169434,-101.851074,-12.874023
1982-07-01,0.5336914,-72.41113,-3.737793
1982-07-02,22.395508,60.726562,1.9624023
1982-07-03,-3.3652344,132.40234,1.8217773
1982-07-04,-45.452637,127.96387,-5.133301
1982-07-05,-77.60547,139.66016,-7.7265625
1982-07-06,-72.48682,107.60791,-7.773926
1982-07-07,-32.88037,100.06738,-9.751465
1982-07-08,-25.70752,109.66162,-12.265137
1982-07-09,-24.842773,81.95947,-13.522461
1982-07-10,-44.574707,139.04492,-19.674316
1982-07-11,-45.841797,-16.864746,-14.375
1982-07-12,-47.453125,110.56494,-12.412598
1982-07-13,-50.784668,191.16162,-14.582031
1982-07-14,-26.152344,52.14258,-20.05957
1982-07-15,-8.642578,-0.52490234,-21.044922
1982-07-16,-7.555664,120.012695,-17.215332
1982-07-17,14.26709,6.0429688,-15.015625
1982-07-18,12.051758,-32.6084,-14.142578
1982-07-19,-10.9921875,-67.82959,-9.935547
1982-07-20,-41.609863,-108.58008,-11.780762
1982-07-21,-58.790527,-145.32812,-13.589844
1982-07-22,-52.59668,-75.49072,-18.575195
1982-07-23,-22.575684,-2.1484375,-24.45459
1982-07-24,-15.089355,40.17285,-22.48877
1982-07-25,-64.58008,39.698242,-18.673828
1982-07-26,-61.645996,62.430664,-18.489746
1982-07-27,-18.748047,57.831543,-10.475098
1982-07-28,-44.967773,-38.27832,-3.7475586
1982-07-29,-41.80664,-42.333984,-9.058105
1982-07-30,-19.861328,89.82959,-0.79833984
1982-07-31,4.561035,72.11328,0.38330078
1982-08-01,28.513184,60.655273,-5.0825195
1982-08-02,41.274902,22.666504,-19.0542
1982-08-03,42.193848,-230.78711,-21.323242
1982-08-04,16.461914,-194.01758,-17.740723
1982-08-05,18.299316,-27.867676,-18.36377
1982-08-06,35.26123,99.180176,-19.198242
1982-08-07,37.493164,108.73047,-20.281738
1982-08-08,9.966797,-30.783691,-15.905273
1982-08-09,-37.07959,-113.748535,-15.26416
1982-08-10,-72.26904,-211.14648,-8.557129
1982-08-11,-35.91504,-79.697754,-3.3657227
1982-08-12,16.713867,103.276855,-2.0424805
1982-08-13,35.438965,80.11963,-3.753418
1982-08-14,46.101562,-39.6875,-4.9750977
1982-08-15,58.378418,-130.73877,-10.057617
1982-08-16,47.660645,13.26123,-9.99707
1982-08-17,15.378906,-0.11328125,-6.7348633
1982-08-18,-21.32666,42.524902,-9.493164
1982-08-19,-40.532227,-23.457031,-12.572754
1982-08-20,-79.95703,-129.91748,-4.063965
1982-08-21,-128.09131,16.414062,-4.2817383
1982-08-22,-117.53955,129.81934,-10.717773
1982-08-23,-68.62598,72.68213,-2.9521484
1982-08-24,-44.556152,215.71338,0.67333984
1982-08-25,-57.118164,191.64893,-6.611328
1982-08-26,-30.58545,131.40283,-13.350098
1982-08-27,-34.979492,94.010254,-18.078613
1982-08-28,-67.01074,-43.137207,-16.323242
1982-08-29,-58.959473,-33.364258,-16.526855
1982-08-30,-39.95459,-90.79297,-20.246094
1982-08-31,-4.023926,-38.753418,-22.310547
1982-09-01,58.305176,88.345215,-21.339844
1982-09-02,71.24707,7.8046875,-16.976074
1982-09-03,87.86963,7.0302734,-12.619141
1982-09-04,126.45557,127.993164,-4.84375
1982-09-05,128.3247,110.311035,-5.6879883
1982-09-06,107.723145,162.63916,-3.8251953
1982-09-07,83.68994,215.39258,-3.559082
1982-09-08,49.089844,207.79688,-6.508789
1982-09-09,-15.362793,141.9751,-4.9960938
1982-09-10,-103.146484,11.223145,-5.320801
1982-09-11,-149.37451,-135.80371,-8.015137
1982-09-12,-86.94824,-144.16943,-7.8706055
1982-09-13,-174.49805,-55.23047,-1.1499023
1982-09-14,-69.65869,-27.4375,-0.3930664
1982-09-15,-22.594727,17.234863,1.3613281
1982-09-16,-102.75586,69.13428,-5.3828125
1982-09-17,-32.645996,104.50293,-5.394043
1982-09-18,8.472656,68.041016,-6.114258
1982-09-19,-77.74072,-76.53027,-9.367676
1982-09-20,-122.041016,-132.10107,-14.830566
1982-09-21,-77.043945,75.961914,-12.524902
1982-09-22,18.853027,161.33105,-5.8945312
1982-09-23,75.06738,203.41748,-0.9277344
1982-09-24,19.583984,153.78809,2.977539
1982-09-25,-119.632324,149.76074,3.489746
1982-09-26,-211.0747,141.63525,-1.3842773
1982-09-27,-251.31348,70.24902,-4.3320312
1982-09-28,-129.22363,104.33252,-9.423828
1982-09-29,-8.189941,97.48682,-7.6538086
1982-09-30,47.51367,105.24609,-2.116211
1982-10-01,70.359375,144.06934,-3.4956055
1982-10-02,61.371582,127.38135,-7.7905273
1982-10-03,36.663086,132.75146,-9.178223
1982-10-04,58.36035,129.61182,-7.845215
1982-10-05,32.038086,48.29004,-10.748535
1982-10-06,-72.041504,-174.0503,-5.3129883
1982-10-07,-114.02002,-181.89062,-7.2749023
1982-10-08,-87.56836,-75.68164,-12.111328
1982-10-09,-87.0625,104.066895,-12.144043
1982-10-10,-166.91846,110.49414,-8.58252
1982-10-11,-186.81396,93.53027,-8.613281
1982-10-12,-12.009766,73.75928,-11.615723
1982-10-13,26.900879,23.465332,-14.223145
1982-10-14,6.9970703,-17.222168,-11.072754
1982-10-15,17.075195,66.66553,-9.041016
1982-10-16,34.043945,115.04639,-3.8305664
1982-10-17,16.265137,81.4541,-8.104004
1982-10-18,-4.8251953,65.28516,-11.724609
1982-10-19,19.930664,-77.56445,-10.93457
1982-10-20,39.23633,-66.9209,-7.274414
1982-10-21,54.055664,111.58594,-2.9384766
1982-10-22,52.580566,81.5376,-7.807617
1982-10-23,-34.14795,67.444336,-9.233398
1982-10-24,-105.788086,6.5839844,-7.5166016
1982-10-25,-27.080078,-140.73877,-2.3925781
1982-10-26,66.88428,-72.10205,2.3725586
1982-10-27,131.26025,94.640625,-8.232422
1982-10-28,102.79541,133.06201,-19.735352
1982-10-29,22.57959,40.445312,-23.058105
1982-10-30,1.65625,-52.899414,-18.50293
1982-10-31,-3.7592773,26.362305,-12.247559
1982-11-01,31.54541,136.11523,-9.020508
1982-11-02,113.08984,157.22363,-15.570801
1982-11-03,95.56299,52.217285,-16.695312
1982-11-04,25.540527,0.87939453,-11.018066
1982-11-05,14.46875,-10.080566,-8.4609375
1982-11-06,26.70459,-47.96924,-11.186523
1982-11-07,-21.909668,-44.835938,-14.57373
1982-11-08,-39.788574,-153.79639,-16.71875
1982-11-09,-17.78418,-49.819336,-9.959961
1982-11-10,7.301758,-116.05029,-1.5170898
1982-11-11,-66.90967,-247.86035,1.0966797
1982-11-12,26.37793,-81.97754,-12.964355
1982-11-13,63.046387,59.333496,-13.734375
1982-11-14,19.875488,147.77588,-5.811035
1982-11-15,4.0288086,182.82764,-0.3359375
1982-11-16,25.38086,173.125,-4.069336
1982-11-17,0.8671875,34.046387,-8.377441
1982-11-18,-19.318848,-108.98682,-9.786133
1982-11-19,-89.53418,-171.8833,-3.8876953
1982-11-20,-45.067383,-237.43555,-6.688965
1982-11-21,-154.95605,-24.789062,-7.2836914
1982-11-22,-304.9287,-12.762695,-9.213867
1982-11-23,-268.63232,-35.430664,-18.842773
1982-11-24,-77.17236,-1.215332,-11.309082
1982-11-25,-19.069336,-69.23828,-1.3378906
1982-11-26,-86.09912,21.253418,11.017578
1982-11-27,-202.02539,10.36084,9.7734375
1982-11-28,-212.54785,-56.703613,-1.8115234
1982-11-29,-167.71582,-6.621582,-8.519531
1982-11-30,-165.5586,-31.19043,-10.89209
1982-12-01,-53.058594,79.09668,-10.658691
1982-12-02,39.629883,13.123535,-7.9213867
1982-12-03,-7.2592773,35.105957,-1.1704102
1982-12-04,-29.98291,-95.098145,-2.7636719
1982-12-05,-108.00293,-228.42139,-7.9472656
1982-12-06,52.129883,-207.63574,-7.229004
1982-12-07,73.44238,-200.4209,-9.524414
1982-12-08,-8.250977,-43.766113,-12.910645
1982-12-09,-144.06592,-60.373535,-3.8442383
1982-12-10,-72.12402,-57.253418,2.5253906
1982-12-11,-31.65918,-13.385742,2.1064453
1982-12-12,108.243164,-153.4209,-0.4555664
1982-12-13,118.21875,-125.14014,-6.340332
1982-12-14,35.541992,48.808594,-8.5234375
1982-12-15,70.833496,-70.22119,-0.23242188
1982-12-16,92.23047,-235.03906,7.961426
